education,skills,sector_interest,location,category,district_type,prev_internship,internship_id,required_skills,internship_sector,internship_location,skill_overlap,sector_match,location_score,social_weight,edu_level,label
High School,"[""Survey Methods"", ""Community Outreach"", ""GIS Mapping"", ""Documentation""]",govt,Pune,OBC,Rural,1,INT-022,"[""IP Law"", ""Contract Drafting"", ""Labour Law"", ""Compliance""]",legal,Bangalore,0.0,0,0.3,0.9,1,0
High School,"[""Survey Methods"", ""Community Outreach"", ""GIS Mapping"", ""Documentation""]",govt,Pune,OBC,Rural,1,INT-014,"[""Audit"", ""Financial Modeling"", ""Tally"", ""Taxation""]",finance,Pune,0.0,0,1.0,0.9,1,0
High School,"[""Survey Methods"", ""Community Outreach"", ""GIS Mapping"", ""Documentation""]",govt,Pune,OBC,Rural,1,INT-013,"[""Python"", ""Cloud""]",tech,Pune,0.0,0,1.0,0.9,1,0
High School,"[""Survey Methods"", ""Community Outreach"", ""GIS Mapping"", ""Documentation""]",govt,Pune,OBC,Rural,1,INT-027,"[""Social Media"", ""Content Writing"", ""Video Editing"", ""Photography""]",media,Mumbai,0.0,0,0.3,0.9,1,0
High School,"[""Survey Methods"", ""Community Outreach"", ""GIS Mapping"", ""Documentation""]",govt,Pune,OBC,Rural,1,INT-036,"[""Tally"", ""Taxation"", ""Financial Modeling""]",finance,Pune,0.0,0,1.0,0.9,1,0
PhD,"[""Labour Law"", ""Case Analysis"", ""IP Law"", ""Legal Research""]",legal,Delhi,ST,Rural,1,INT-010,"[""Copywriting"", ""Graphic Design"", ""Video Editing"", ""SEO""]",media,Hyderabad,0.0,0,0.3,1.0,5,0
PhD,"[""Labour Law"", ""Case Analysis"", ""IP Law"", ""Legal Research""]",legal,Delhi,ST,Rural,1,INT-004,"[""Community Outreach"", ""Survey Methods""]",govt,Pune,0.0,0,0.3,1.0,5,0
PhD,"[""Labour Law"", ""Case Analysis"", ""IP Law"", ""Legal Research""]",legal,Delhi,ST,Rural,1,INT-024,"[""Taxation"", ""Risk Analysis""]",finance,Mumbai,0.0,0,0.3,1.0,5,0
PhD,"[""Labour Law"", ""Case Analysis"", ""IP Law"", ""Legal Research""]",legal,Delhi,ST,Rural,1,INT-001,"[""Legal Research"", ""Case Analysis""]",legal,Chennai,1.0,1,0.3,1.0,5,1
PhD,"[""Labour Law"", ""Case Analysis"", ""IP Law"", ""Legal Research""]",legal,Delhi,ST,Rural,1,INT-028,"[""Report Writing"", ""Survey Methods"", ""Community Outreach"", ""Policy Analysis""]",govt,Mumbai,0.0,0,0.3,1.0,5,0
PhD,"[""Labour Law"", ""Case Analysis"", ""IP Law"", ""Legal Research""]",legal,Delhi,ST,Rural,1,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.0,0,0.3,1.0,5,0
PhD,"[""Labour Law"", ""Case Analysis"", ""IP Law"", ""Legal Research""]",legal,Delhi,ST,Rural,1,INT-019,"[""Community Outreach"", ""Policy Analysis""]",govt,Remote,0.0,0,0.9,1.0,5,0
PhD,"[""Labour Law"", ""Case Analysis"", ""IP Law"", ""Legal Research""]",legal,Delhi,ST,Rural,1,INT-043,"[""Public Health"", ""Nutrition""]",health,Hyderabad,0.0,0,0.3,1.0,5,0
PhD,"[""Contract Drafting"", ""Legal Research"", ""IP Law"", ""Compliance"", ""Case Analysis"", ""Cloud"", ""SEO""]",legal,Mumbai,SC,Semi-Urban,1,INT-032,"[""Pharmacology"", ""Nutrition"", ""First Aid""]",health,Remote,0.0,0,0.9,0.85,5,0
PhD,"[""Contract Drafting"", ""Legal Research"", ""IP Law"", ""Compliance"", ""Case Analysis"", ""Cloud"", ""SEO""]",legal,Mumbai,SC,Semi-Urban,1,INT-043,"[""Public Health"", ""Nutrition""]",health,Hyderabad,0.0,0,0.3,0.85,5,0
PhD,"[""Contract Drafting"", ""Legal Research"", ""IP Law"", ""Compliance"", ""Case Analysis"", ""Cloud"", ""SEO""]",legal,Mumbai,SC,Semi-Urban,1,INT-017,"[""Machine Learning"", ""Data Analysis""]",tech,Remote,0.0,0,0.9,0.85,5,0
PhD,"[""Contract Drafting"", ""Legal Research"", ""IP Law"", ""Compliance"", ""Case Analysis"", ""Cloud"", ""SEO""]",legal,Mumbai,SC,Semi-Urban,1,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.0,0,1.0,0.85,5,1
PhD,"[""Contract Drafting"", ""Legal Research"", ""IP Law"", ""Compliance"", ""Case Analysis"", ""Cloud"", ""SEO""]",legal,Mumbai,SC,Semi-Urban,1,INT-042,"[""GIS Mapping"", ""Survey Methods""]",govt,Bhopal,0.0,0,0.3,0.85,5,0
PhD,"[""Contract Drafting"", ""Legal Research"", ""IP Law"", ""Compliance"", ""Case Analysis"", ""Cloud"", ""SEO""]",legal,Mumbai,SC,Semi-Urban,1,INT-035,"[""Content Writing"", ""Copywriting"", ""Photography"", ""SEO""]",media,Mumbai,0.25,0,1.0,0.85,5,0
PhD,"[""Contract Drafting"", ""Legal Research"", ""IP Law"", ""Compliance"", ""Case Analysis"", ""Cloud"", ""SEO""]",legal,Mumbai,SC,Semi-Urban,1,INT-025,"[""Data Analysis"", ""UI/UX"", ""IoT"", ""SQL""]",tech,Bangalore,0.0,0,0.3,0.85,5,0
PhD,"[""Contract Drafting"", ""Legal Research"", ""IP Law"", ""Compliance"", ""Case Analysis"", ""Cloud"", ""SEO""]",legal,Mumbai,SC,Semi-Urban,1,INT-012,"[""SEO"", ""Copywriting"", ""Photography""]",media,Chennai,0.3333333333333333,0,0.3,0.85,5,0
Master's,"[""Patient Care"", ""Pharmacology"", ""First Aid"", ""Medical Research"", ""Photography"", ""Equity Research"", ""Risk Analysis""]",health,Kolkata,EWS,Urban,0,INT-049,"[""Contract Drafting"", ""Case Analysis"", ""IP Law"", ""Compliance""]",legal,Chennai,0.0,0,0.3,0.55,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""First Aid"", ""Medical Research"", ""Photography"", ""Equity Research"", ""Risk Analysis""]",health,Kolkata,EWS,Urban,0,INT-045,"[""IoT"", ""Machine Learning""]",tech,Mumbai,0.0,0,0.3,0.55,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""First Aid"", ""Medical Research"", ""Photography"", ""Equity Research"", ""Risk Analysis""]",health,Kolkata,EWS,Urban,0,INT-043,"[""Public Health"", ""Nutrition""]",health,Hyderabad,0.0,1,0.3,0.55,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""First Aid"", ""Medical Research"", ""Photography"", ""Equity Research"", ""Risk Analysis""]",health,Kolkata,EWS,Urban,0,INT-007,"[""Policy Analysis"", ""GIS Mapping"", ""Community Outreach""]",govt,Pune,0.0,0,0.3,0.55,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""First Aid"", ""Medical Research"", ""Photography"", ""Equity Research"", ""Risk Analysis""]",health,Kolkata,EWS,Urban,0,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.0,0,0.3,0.55,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""First Aid"", ""Medical Research"", ""Photography"", ""Equity Research"", ""Risk Analysis""]",health,Kolkata,EWS,Urban,0,INT-048,"[""Contract Drafting"", ""Case Analysis""]",legal,Mumbai,0.0,0,0.3,0.55,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""First Aid"", ""Medical Research"", ""Photography"", ""Equity Research"", ""Risk Analysis""]",health,Kolkata,EWS,Urban,0,INT-023,"[""GIS Mapping"", ""Policy Analysis"", ""Survey Methods""]",govt,Hyderabad,0.0,0,0.3,0.55,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""First Aid"", ""Medical Research"", ""Photography"", ""Equity Research"", ""Risk Analysis""]",health,Kolkata,EWS,Urban,0,INT-035,"[""Content Writing"", ""Copywriting"", ""Photography"", ""SEO""]",media,Mumbai,0.25,0,0.3,0.55,4,0
PhD,"[""Photography"", ""Content Writing"", ""Social Media"", ""Documentation"", ""Labour Law"", ""SEO""]",media,Bhopal,OBC,Semi-Urban,1,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.0,0,0.3,0.75,5,0
PhD,"[""Photography"", ""Content Writing"", ""Social Media"", ""Documentation"", ""Labour Law"", ""SEO""]",media,Bhopal,OBC,Semi-Urban,1,INT-026,"[""Taxation"", ""Audit"", ""Excel"", ""Tally""]",finance,Remote,0.0,0,0.9,0.75,5,0
PhD,"[""Photography"", ""Content Writing"", ""Social Media"", ""Documentation"", ""Labour Law"", ""SEO""]",media,Bhopal,OBC,Semi-Urban,1,INT-046,"[""Report Writing"", ""Documentation"", ""Policy Analysis""]",govt,Chennai,0.3333333333333333,0,0.3,0.75,5,1
PhD,"[""Photography"", ""Content Writing"", ""Social Media"", ""Documentation"", ""Labour Law"", ""SEO""]",media,Bhopal,OBC,Semi-Urban,1,INT-003,"[""Machine Learning"", ""Web Dev""]",tech,Chennai,0.0,0,0.3,0.75,5,0
PhD,"[""Photography"", ""Content Writing"", ""Social Media"", ""Documentation"", ""Labour Law"", ""SEO""]",media,Bhopal,OBC,Semi-Urban,1,INT-033,"[""Cloud"", ""Machine Learning"", ""Web Dev""]",tech,Chennai,0.0,0,0.3,0.75,5,0
PhD,"[""Photography"", ""Content Writing"", ""Social Media"", ""Documentation"", ""Labour Law"", ""SEO""]",media,Bhopal,OBC,Semi-Urban,1,INT-037,"[""Accounting"", ""Taxation"", ""Excel""]",finance,Jaipur,0.0,0,0.3,0.75,5,0
PhD,"[""Photography"", ""Content Writing"", ""Social Media"", ""Documentation"", ""Labour Law"", ""SEO""]",media,Bhopal,OBC,Semi-Urban,1,INT-034,"[""Excel"", ""Tally"", ""Taxation""]",finance,Chennai,0.0,0,0.3,0.75,5,0
PhD,"[""Photography"", ""Content Writing"", ""Social Media"", ""Documentation"", ""Labour Law"", ""SEO""]",media,Bhopal,OBC,Semi-Urban,1,INT-045,"[""IoT"", ""Machine Learning""]",tech,Mumbai,0.0,0,0.3,0.75,5,0
PhD,"[""Legal Research"", ""Compliance"", ""Contract Drafting"", ""Taxation""]",legal,Chennai,OBC,Urban,1,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.3333333333333333,0,0.3,0.6,5,1
PhD,"[""Legal Research"", ""Compliance"", ""Contract Drafting"", ""Taxation""]",legal,Chennai,OBC,Urban,1,INT-044,"[""SEO"", ""Copywriting""]",media,Kolkata,0.0,0,0.3,0.6,5,0
PhD,"[""Legal Research"", ""Compliance"", ""Contract Drafting"", ""Taxation""]",legal,Chennai,OBC,Urban,1,INT-028,"[""Report Writing"", ""Survey Methods"", ""Community Outreach"", ""Policy Analysis""]",govt,Mumbai,0.0,0,0.3,0.6,5,0
PhD,"[""Legal Research"", ""Compliance"", ""Contract Drafting"", ""Taxation""]",legal,Chennai,OBC,Urban,1,INT-013,"[""Python"", ""Cloud""]",tech,Pune,0.0,0,0.3,0.6,5,0
PhD,"[""Legal Research"", ""Compliance"", ""Contract Drafting"", ""Taxation""]",legal,Chennai,OBC,Urban,1,INT-041,"[""Compliance"", ""Legal Research""]",legal,Bhopal,1.0,1,0.3,0.6,5,1
PhD,"[""Legal Research"", ""Compliance"", ""Contract Drafting"", ""Taxation""]",legal,Chennai,OBC,Urban,1,INT-010,"[""Copywriting"", ""Graphic Design"", ""Video Editing"", ""SEO""]",media,Hyderabad,0.0,0,0.3,0.6,5,0
PhD,"[""Legal Research"", ""Compliance"", ""Contract Drafting"", ""Taxation""]",legal,Chennai,OBC,Urban,1,INT-039,"[""Survey Methods"", ""Policy Analysis"", ""Documentation"", ""Community Outreach""]",govt,Delhi,0.0,0,0.3,0.6,5,0
PhD,"[""Legal Research"", ""Compliance"", ""Contract Drafting"", ""Taxation""]",legal,Chennai,OBC,Urban,1,INT-017,"[""Machine Learning"", ""Data Analysis""]",tech,Remote,0.0,0,0.9,0.6,5,0
High School,"[""Pharmacology"", ""Lab Skills"", ""GIS Mapping"", ""Medical Research"", ""Tally""]",health,Lucknow,ST,Urban,1,INT-008,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.0,0,0.3,0.7,1,0
High School,"[""Pharmacology"", ""Lab Skills"", ""GIS Mapping"", ""Medical Research"", ""Tally""]",health,Lucknow,ST,Urban,1,INT-027,"[""Social Media"", ""Content Writing"", ""Video Editing"", ""Photography""]",media,Mumbai,0.0,0,0.3,0.7,1,0
High School,"[""Pharmacology"", ""Lab Skills"", ""GIS Mapping"", ""Medical Research"", ""Tally""]",health,Lucknow,ST,Urban,1,INT-010,"[""Copywriting"", ""Graphic Design"", ""Video Editing"", ""SEO""]",media,Hyderabad,0.0,0,0.3,0.7,1,0
High School,"[""Pharmacology"", ""Lab Skills"", ""GIS Mapping"", ""Medical Research"", ""Tally""]",health,Lucknow,ST,Urban,1,INT-048,"[""Contract Drafting"", ""Case Analysis""]",legal,Mumbai,0.0,0,0.3,0.7,1,0
High School,"[""Pharmacology"", ""Lab Skills"", ""GIS Mapping"", ""Medical Research"", ""Tally""]",health,Lucknow,ST,Urban,1,INT-037,"[""Accounting"", ""Taxation"", ""Excel""]",finance,Jaipur,0.0,0,0.3,0.7,1,0
High School,"[""Pharmacology"", ""Lab Skills"", ""GIS Mapping"", ""Medical Research"", ""Tally""]",health,Lucknow,ST,Urban,1,INT-038,"[""IP Law"", ""Compliance"", ""Contract Drafting"", ""Legal Research""]",legal,Kolkata,0.0,0,0.3,0.7,1,0
High School,"[""Pharmacology"", ""Lab Skills"", ""GIS Mapping"", ""Medical Research"", ""Tally""]",health,Lucknow,ST,Urban,1,INT-045,"[""IoT"", ""Machine Learning""]",tech,Mumbai,0.0,0,0.3,0.7,1,0
High School,"[""Pharmacology"", ""Lab Skills"", ""GIS Mapping"", ""Medical Research"", ""Tally""]",health,Lucknow,ST,Urban,1,INT-007,"[""Policy Analysis"", ""GIS Mapping"", ""Community Outreach""]",govt,Pune,0.3333333333333333,0,0.3,0.7,1,0
PhD,"[""SQL"", ""Android Dev"", ""Video Editing"", ""Equity Research""]",tech,Pune,ST,Rural,1,INT-003,"[""Machine Learning"", ""Web Dev""]",tech,Chennai,0.0,1,0.3,1.0,5,1
PhD,"[""SQL"", ""Android Dev"", ""Video Editing"", ""Equity Research""]",tech,Pune,ST,Rural,1,INT-012,"[""SEO"", ""Copywriting"", ""Photography""]",media,Chennai,0.0,0,0.3,1.0,5,0
PhD,"[""SQL"", ""Android Dev"", ""Video Editing"", ""Equity Research""]",tech,Pune,ST,Rural,1,INT-018,"[""GIS Mapping"", ""Community Outreach""]",govt,Bhopal,0.0,0,0.3,1.0,5,0
PhD,"[""SQL"", ""Android Dev"", ""Video Editing"", ""Equity Research""]",tech,Pune,ST,Rural,1,INT-026,"[""Taxation"", ""Audit"", ""Excel"", ""Tally""]",finance,Remote,0.0,0,0.9,1.0,5,0
PhD,"[""SQL"", ""Android Dev"", ""Video Editing"", ""Equity Research""]",tech,Pune,ST,Rural,1,INT-010,"[""Copywriting"", ""Graphic Design"", ""Video Editing"", ""SEO""]",media,Hyderabad,0.25,0,0.3,1.0,5,0
PhD,"[""SQL"", ""Android Dev"", ""Video Editing"", ""Equity Research""]",tech,Pune,ST,Rural,1,INT-040,"[""Report Writing"", ""Policy Analysis"", ""Survey Methods"", ""GIS Mapping""]",govt,Mumbai,0.0,0,0.3,1.0,5,0
PhD,"[""SQL"", ""Android Dev"", ""Video Editing"", ""Equity Research""]",tech,Pune,ST,Rural,1,INT-039,"[""Survey Methods"", ""Policy Analysis"", ""Documentation"", ""Community Outreach""]",govt,Delhi,0.0,0,0.3,1.0,5,0
PhD,"[""SQL"", ""Android Dev"", ""Video Editing"", ""Equity Research""]",tech,Pune,ST,Rural,1,INT-047,"[""Risk Analysis"", ""Tally"", ""Audit""]",finance,Lucknow,0.0,0,0.3,1.0,5,0
Master's,"[""Web Dev"", ""Python"", ""IoT"", ""Data Analysis"", ""Machine Learning"", ""Pharmacology""]",tech,Kolkata,SC,Semi-Urban,1,INT-045,"[""IoT"", ""Machine Learning""]",tech,Mumbai,1.0,1,0.3,0.85,4,1
Master's,"[""Web Dev"", ""Python"", ""IoT"", ""Data Analysis"", ""Machine Learning"", ""Pharmacology""]",tech,Kolkata,SC,Semi-Urban,1,INT-044,"[""SEO"", ""Copywriting""]",media,Kolkata,0.0,0,1.0,0.85,4,0
Master's,"[""Web Dev"", ""Python"", ""IoT"", ""Data Analysis"", ""Machine Learning"", ""Pharmacology""]",tech,Kolkata,SC,Semi-Urban,1,INT-007,"[""Policy Analysis"", ""GIS Mapping"", ""Community Outreach""]",govt,Pune,0.0,0,0.3,0.85,4,0
Master's,"[""Web Dev"", ""Python"", ""IoT"", ""Data Analysis"", ""Machine Learning"", ""Pharmacology""]",tech,Kolkata,SC,Semi-Urban,1,INT-015,"[""Excel"", ""Financial Modeling"", ""Audit""]",finance,Lucknow,0.0,0,0.3,0.85,4,0
Master's,"[""Web Dev"", ""Python"", ""IoT"", ""Data Analysis"", ""Machine Learning"", ""Pharmacology""]",tech,Kolkata,SC,Semi-Urban,1,INT-009,"[""Nutrition"", ""Patient Care""]",health,Mumbai,0.0,0,0.3,0.85,4,0
Master's,"[""Web Dev"", ""Python"", ""IoT"", ""Data Analysis"", ""Machine Learning"", ""Pharmacology""]",tech,Kolkata,SC,Semi-Urban,1,INT-020,"[""Legal Research"", ""Case Analysis"", ""Compliance""]",legal,Bangalore,0.0,0,0.3,0.85,4,0
Master's,"[""Web Dev"", ""Python"", ""IoT"", ""Data Analysis"", ""Machine Learning"", ""Pharmacology""]",tech,Kolkata,SC,Semi-Urban,1,INT-029,"[""Accounting"", ""Equity Research""]",finance,Hyderabad,0.0,0,0.3,0.85,4,0
Master's,"[""Web Dev"", ""Python"", ""IoT"", ""Data Analysis"", ""Machine Learning"", ""Pharmacology""]",tech,Kolkata,SC,Semi-Urban,1,INT-021,"[""Case Analysis"", ""IP Law"", ""Contract Drafting"", ""Labour Law""]",legal,Mumbai,0.0,0,0.3,0.85,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""Video Editing""]",health,Jaipur,EWS,Semi-Urban,0,INT-033,"[""Cloud"", ""Machine Learning"", ""Web Dev""]",tech,Chennai,0.0,0,0.3,0.7,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""Video Editing""]",health,Jaipur,EWS,Semi-Urban,0,INT-011,"[""Labour Law"", ""Legal Research"", ""Contract Drafting"", ""Case Analysis""]",legal,Chennai,0.0,0,0.3,0.7,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""Video Editing""]",health,Jaipur,EWS,Semi-Urban,0,INT-005,"[""Policy Analysis"", ""Report Writing"", ""GIS Mapping""]",govt,Hyderabad,0.0,0,0.3,0.7,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""Video Editing""]",health,Jaipur,EWS,Semi-Urban,0,INT-020,"[""Legal Research"", ""Case Analysis"", ""Compliance""]",legal,Bangalore,0.0,0,0.3,0.7,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""Video Editing""]",health,Jaipur,EWS,Semi-Urban,0,INT-046,"[""Report Writing"", ""Documentation"", ""Policy Analysis""]",govt,Chennai,0.0,0,0.3,0.7,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""Video Editing""]",health,Jaipur,EWS,Semi-Urban,0,INT-050,"[""Risk Analysis"", ""Tally"", ""Taxation"", ""Excel""]",finance,Delhi,0.0,0,0.3,0.7,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""Video Editing""]",health,Jaipur,EWS,Semi-Urban,0,INT-026,"[""Taxation"", ""Audit"", ""Excel"", ""Tally""]",finance,Remote,0.0,0,0.9,0.7,4,0
Master's,"[""Patient Care"", ""Pharmacology"", ""Video Editing""]",health,Jaipur,EWS,Semi-Urban,0,INT-009,"[""Nutrition"", ""Patient Care""]",health,Mumbai,0.5,1,0.3,0.7,4,1
PhD,"[""Report Writing"", ""Community Outreach"", ""Web Dev""]",govt,Chennai,General,Semi-Urban,0,INT-024,"[""Taxation"", ""Risk Analysis""]",finance,Mumbai,0.0,0,0.3,0.6,5,0
PhD,"[""Report Writing"", ""Community Outreach"", ""Web Dev""]",govt,Chennai,General,Semi-Urban,0,INT-046,"[""Report Writing"", ""Documentation"", ""Policy Analysis""]",govt,Chennai,0.3333333333333333,1,1.0,0.6,5,1
PhD,"[""Report Writing"", ""Community Outreach"", ""Web Dev""]",govt,Chennai,General,Semi-Urban,0,INT-013,"[""Python"", ""Cloud""]",tech,Pune,0.0,0,0.3,0.6,5,0
PhD,"[""Report Writing"", ""Community Outreach"", ""Web Dev""]",govt,Chennai,General,Semi-Urban,0,INT-018,"[""GIS Mapping"", ""Community Outreach""]",govt,Bhopal,0.5,1,0.3,0.6,5,1
PhD,"[""Report Writing"", ""Community Outreach"", ""Web Dev""]",govt,Chennai,General,Semi-Urban,0,INT-050,"[""Risk Analysis"", ""Tally"", ""Taxation"", ""Excel""]",finance,Delhi,0.0,0,0.3,0.6,5,0
PhD,"[""Report Writing"", ""Community Outreach"", ""Web Dev""]",govt,Chennai,General,Semi-Urban,0,INT-030,"[""Pharmacology"", ""Patient Care"", ""Lab Skills"", ""Public Health""]",health,Bhopal,0.0,0,0.3,0.6,5,0
PhD,"[""Report Writing"", ""Community Outreach"", ""Web Dev""]",govt,Chennai,General,Semi-Urban,0,INT-033,"[""Cloud"", ""Machine Learning"", ""Web Dev""]",tech,Chennai,0.3333333333333333,0,1.0,0.6,5,0
PhD,"[""Report Writing"", ""Community Outreach"", ""Web Dev""]",govt,Chennai,General,Semi-Urban,0,INT-026,"[""Taxation"", ""Audit"", ""Excel"", ""Tally""]",finance,Remote,0.0,0,0.9,0.6,5,0
High School,"[""Contract Drafting"", ""Case Analysis"", ""Legal Research"", ""Social Media"", ""Financial Modeling""]",legal,Jaipur,EWS,Rural,1,INT-023,"[""GIS Mapping"", ""Policy Analysis"", ""Survey Methods""]",govt,Hyderabad,0.0,0,0.3,0.85,1,0
High School,"[""Contract Drafting"", ""Case Analysis"", ""Legal Research"", ""Social Media"", ""Financial Modeling""]",legal,Jaipur,EWS,Rural,1,INT-011,"[""Labour Law"", ""Legal Research"", ""Contract Drafting"", ""Case Analysis""]",legal,Chennai,0.75,1,0.3,0.85,1,1
High School,"[""Contract Drafting"", ""Case Analysis"", ""Legal Research"", ""Social Media"", ""Financial Modeling""]",legal,Jaipur,EWS,Rural,1,INT-017,"[""Machine Learning"", ""Data Analysis""]",tech,Remote,0.0,0,0.9,0.85,1,0
High School,"[""Contract Drafting"", ""Case Analysis"", ""Legal Research"", ""Social Media"", ""Financial Modeling""]",legal,Jaipur,EWS,Rural,1,INT-045,"[""IoT"", ""Machine Learning""]",tech,Mumbai,0.0,0,0.3,0.85,1,0
High School,"[""Contract Drafting"", ""Case Analysis"", ""Legal Research"", ""Social Media"", ""Financial Modeling""]",legal,Jaipur,EWS,Rural,1,INT-006,"[""Financial Modeling"", ""Accounting"", ""Taxation""]",finance,Mumbai,0.3333333333333333,0,0.3,0.85,1,0
High School,"[""Contract Drafting"", ""Case Analysis"", ""Legal Research"", ""Social Media"", ""Financial Modeling""]",legal,Jaipur,EWS,Rural,1,INT-019,"[""Community Outreach"", ""Policy Analysis""]",govt,Remote,0.0,0,0.9,0.85,1,0
High School,"[""Contract Drafting"", ""Case Analysis"", ""Legal Research"", ""Social Media"", ""Financial Modeling""]",legal,Jaipur,EWS,Rural,1,INT-002,"[""Labour Law"", ""IP Law""]",legal,Mumbai,0.0,1,0.3,0.85,1,0
High School,"[""Contract Drafting"", ""Case Analysis"", ""Legal Research"", ""Social Media"", ""Financial Modeling""]",legal,Jaipur,EWS,Rural,1,INT-025,"[""Data Analysis"", ""UI/UX"", ""IoT"", ""SQL""]",tech,Bangalore,0.0,0,0.3,0.85,1,0
Diploma,"[""Web Dev"", ""UI/UX"", ""Android Dev"", ""Compliance"", ""Video Editing""]",tech,Lucknow,General,Rural,0,INT-031,"[""Equity Research"", ""Financial Modeling"", ""Accounting""]",finance,Mumbai,0.0,0,0.3,0.75,2,0
Diploma,"[""Web Dev"", ""UI/UX"", ""Android Dev"", ""Compliance"", ""Video Editing""]",tech,Lucknow,General,Rural,0,INT-009,"[""Nutrition"", ""Patient Care""]",health,Mumbai,0.0,0,0.3,0.75,2,0
Diploma,"[""Web Dev"", ""UI/UX"", ""Android Dev"", ""Compliance"", ""Video Editing""]",tech,Lucknow,General,Rural,0,INT-042,"[""GIS Mapping"", ""Survey Methods""]",govt,Bhopal,0.0,0,0.3,0.75,2,0
Diploma,"[""Web Dev"", ""UI/UX"", ""Android Dev"", ""Compliance"", ""Video Editing""]",tech,Lucknow,General,Rural,0,INT-012,"[""SEO"", ""Copywriting"", ""Photography""]",media,Chennai,0.0,0,0.3,0.75,2,0
Diploma,"[""Web Dev"", ""UI/UX"", ""Android Dev"", ""Compliance"", ""Video Editing""]",tech,Lucknow,General,Rural,0,INT-039,"[""Survey Methods"", ""Policy Analysis"", ""Documentation"", ""Community Outreach""]",govt,Delhi,0.0,0,0.3,0.75,2,0
Diploma,"[""Web Dev"", ""UI/UX"", ""Android Dev"", ""Compliance"", ""Video Editing""]",tech,Lucknow,General,Rural,0,INT-001,"[""Legal Research"", ""Case Analysis""]",legal,Chennai,0.0,0,0.3,0.75,2,0
